año,ncodi,totalcompra,producfarma,materialsani,implantes,restomateriasani,servcontratado,trabajocontratado,xrestocompras,variaexistencias,servexteriores,sumistro,xrestoserviexter,gastopersonal,sueldos,indemnizacion,segsocempresa,otrgassocial,dotaamortizacion,perdidadeterioro,xrestogasto,totcompragasto
2019,623.0,57931912,30279592,19878994,4311305.0,15567689,5360477.0,1616413.0,796436.0,0.0,2103632,1721199,382433,102853631,80114797,0.0,22738834,0.0,0.0,0.0,0.0,162889175
2019,349.0,677101,43861,120553,0.0,120553,358397.0,79818.0,74472.0,37564.0,498213,97275,400938,1761753,1337126,20973.0,388620,15034.0,144649.0,9769.0,50373.0,3179422
2019,875.0,14474703,2277049,2829855,935859.0,1893996,6633684.0,2189825.0,544290.0,-23345.0,7392969,629481,6763488,19844162,15681226,78463.0,3999858,84615.0,499219.0,332638.0,1284667.0,43805013
2019,946.0,8547756,940505,3243239,2049887.0,1193352,3093972.0,246307.0,1023733.0,-86219.0,3608976,338951,3270025,19967198,15788413,123843.0,3851027,203915.0,804617.0,685410.0,2648791.0,36176529
2019,1023.0,50156894,20068657,7278342,0.0,7278342,18422597.0,4271703.0,115595.0,-228353.0,9494399,1509101,7985298,47665888,37307859,245954.0,9729636,382439.0,4972573.0,828947.0,224949.0,113115297
2019,1054.0,77874671,18812511,8485947,41901.0,8444046,0.0,51386041.0,-809828.0,192820.0,5809161,1714048,4095113,57743134,46640715,46075.0,11056344,0.0,7922549.0,380302.0,2146550.0,152069187
2019,1057.0,1434700,432908,251201,0.0,251201,0.0,528814.0,221777.0,0.0,1253346,418382,834964,12083464,9528657,0.0,2554807,,0.0,0.0,0.0,14771510
2019,1031.0,138395,9081,1145,0.0,1145,0.0,98138.0,30031.0,0.0,49815,22095,27720,553924,411274,10776.0,129140,2734.0,25713.0,0.0,29520.0,797367
2019,1032.0,51947452,18807712,9494529,0.0,9494529,19871152.0,3675596.0,98463.0,-265144.0,9314582,1472159,7842423,44600204,34721656,216299.0,9218664,443585.0,6184897.0,80862.0,399804.0,112262657
2019,1064.0,8793901,873319,2592251,1638430.0,953821,4275005.0,198867.0,854459.0,27045.0,3400247,391976,3008271,14935802,11780471,65755.0,2932257,157319.0,2025654.0,293663.0,2026911.0,31503223
2019,226.0,10344350,1639928,1431770,420041.0,1011729,5991502.0,735911.0,545239.0,-5515.0,2020989,331505,1689484,7371215,5577052,108350.0,1504053,181760.0,1074406.0,-9219.0,1703760.0,22499986
2019,687.0,22361666,8238031,5490802,1798625.0,3692177,3003771.0,5034730.0,594332.0,,1052584,1015937,36647,39815831,32401877,0.0,7413954,,,,163804.0,63393885
2019,745.0,109238205,51237100,29220753,8690176.0,20530577,11568332.0,14943404.0,2268616.0,,2859428,2258813,600615,158782120,129147426,134468.0,29500226,,,,526989.0,271406742
2019,109.0,8724245,1738529,1300795,235428.0,1065367,4781173.0,418417.0,485331.0,22481.0,2520054,263415,2256639,7641208,5971258,49407.0,1592832,27711.0,569435.0,162774.0,160257.0,19800454
2019,808.0,36265421,11161630,12317018,3198681.0,9118337,3860710.0,8000235.0,925828.0,,2268317,1962754,305563,76926821,60419617,,16507204,,,,360240.0,115820799
2019,971.0,4285590,501375,1859610,830289.0,1029321,776001.0,1045212.0,103392.0,,302503,269019,33484,11677312,9156106,,2521206,,,,17417.0,16282822
2019,128.0,2520630,651818,636020,75268.0,560752,0.0,1146667.0,86125.0,-42177.0,793243,83871,709372,2003848,1580248,0.0,423600,0.0,136698.0,64170.0,23112.0,5499524
2019,919.0,42378895,22337096,12591970,2487344.0,10104626,2778687.0,3518824.0,1152318.0,122711.0,7956649,6271956,1684693,73501400,58406763,0.0,15003487,91150.0,0.0,0.0,0.0,123959655
2019,1150.0,189424,12457,15477,0.0,15477,6001.0,0.0,155489.0,1011.0,172335,22457,149878,943872,686987,0.0,226998,29887.0,25678.0,0.0,62578.0,1394898
2019,725.0,107909563,50965657,50095803,13840632.0,36255171,0.0,2623110.0,4224993.0,-3502712.0,19527343,3762583,15764760,179460265,141348581,0.0,37772487,339197.0,1719587.0,,14702546.0,319816592
2019,3.0,753830,48082,119510,0.0,119510,30839.0,429221.0,126178.0,0.0,374670,126503,248167,1845948,1383300,727.0,449496,12425.0,59555.0,3140.0,26768.0,3063911
2019,306.0,72244,0,244,0.0,244,42000.0,30000.0,0.0,0.0,58000,45000,13000,11674337,9252423,0.0,2421914,0.0,0.0,0.0,0.0,11804581
2019,15.0,1125133,123554,383237,254037.0,129200,475067.0,86042.0,57233.0,1542.0,204629,48130,156499,1141414,931132,0.0,206281,4001.0,50393.0,71488.0,133199.0,2727798
2019,264.0,12950430,3522301,2488761,26901.0,2461860,5011849.0,1328784.0,598735.0,-32602.0,2008387,195915,1812472,5427892,4245875,,1159624,22393.0,428485.0,1146810.0,628667.0,22558069
2019,867.0,1399806,33209,365941,197440.0,168501,972673.0,4570.0,23413.0,750.0,203960,78660,125300,676273,513631,2401.0,156775,3466.0,110737.0,0.0,205367.0,2596893
2019,910.0,21313071,12633089,7358313,628055.0,6730258,0.0,40054.0,1281615.0,-592628.0,4250890,828467,3422423,46806018,37130838,0.0,9672946,2234.0,361732.0,0.0,7812041.0,79951124
2019,1053.0,33009766,21301066,8119199,1257688.0,6861511,0.0,1865203.0,1724298.0,-567603.0,6009244,378718,5630526,95625819,75880964,0.0,19728906,15949.0,586220.0,0.0,1262556.0,135926002
2019,1055.0,47122501,25080981,18484464,2084143.0,16400321,0.0,1927520.0,1629536.0,-37711.0,9335806,1266989,8068817,84499607,67594278,0.0,16905329,0.0,1079301.0,0.0,1002826.0,143002330
2019,1081.0,196113,3896,81875,0.0,81875,0.0,2197.0,108145.0,0.0,159566,103284,56282,1840842,1443211,438.0,383613,13580.0,215894.0,0.0,339872.0,2752287
2019,1115.0,2219561,55528,266120,90861.0,175259,1795999.0,54409.0,47505.0,-5331.0,918816,20683,898133,709364,543271,350.0,162847,2896.0,41190.0,150000.0,1758.0,4035358
2019,529.0,1456700,147100,162416,0.0,162416,0.0,1066275.0,80909.0,0.0,274727,207925,66802,8540294,6560118,128956.0,1715297,135923.0,0.0,0.0,2030.0,10273751
2019,345.0,2530768,446822,51520,0.0,51520,0.0,1933318.0,99108.0,0.0,738061,373192,364869,15999726,12453316,236036.0,3002616,307758.0,0.0,0.0,364869.0,19633424
2019,515.0,4209251,208163,1001212,493867.0,507345,2293166.0,470931.0,235779.0,-9826.0,1137484,510731,626753,7796561,5692224,0.0,1904649,199688.0,540818.0,4474044.0,75048973.0,93197305
2019,174.0,2500059,85478,696874,202470.0,494404,1548928.0,0.0,168779.0,5336.0,950880,103950,846930,4095843,3052507,85491.0,956870,975.0,191641.0,120080.0,147500.0,8011339
2019,523.0,14126634,970071,3710508,2067304.0,1643204,4589165.0,4333306.0,523584.0,-82264.0,1758444,664576,1093868,15735639,12144994,22173.0,3522162,46310.0,1914786.0,26076.0,248147.0,33727462
2019,697.0,18885197,2990078,6172480,2591123.0,3581357,9008243.0,714396.0,0.0,-135044.0,6027057,652133,5374924,22289212,17287131,36083.0,4922015,43983.0,1424236.0,304158.0,1503320.0,50298136
2019,239.0,19080013,2318638,3913617,1440728.0,2472889,8949223.0,3395499.0,503036.0,-64567.0,5085448,860372,4225076,15025857,11850035,225814.0,3103929,-153921.0,1291158.0,304247.0,591062.0,41313218
2019,287.0,19510838,3452827,5155080,470447.0,4684633,7150823.0,3752108.0,0.0,-145226.0,2683174,720833,1962341,16887526,9286874,135136.0,7550799,-85283.0,621318.0,478741.0,1411481.0,41447852
2019,377.0,1418966,178630,225641,0.0,225641,991880.0,0.0,22815.0,0.0,451405,207675,243730,8385277,6685792,0.0,1562047,137438.0,0.0,0.0,0.0,10255648
2019,692.0,36075828,23371891,8861236,1718952.0,7142284,2674643.0,182746.0,985312.0,-366690.0,3729401,2750338,979063,63973543,50193663,1061422.0,11831890,886568.0,552476.0,0.0,4511.0,103969069
2019,435.0,8585932,1424698,6093294,4338430.0,1754864,0.0,288512.0,779428.0,85688.0,15412490,430543,14981947,12519005,9847131,0.0,2671874,0.0,1468722.0,3398561.0,1398060.0,42868458
2019,423.0,5682508,446743,580347,83283.0,497064,3366488.0,1102376.0,186554.0,105522.0,1388495,235442,1153053,5072681,3922681,14960.0,1118576,16464.0,271215.0,722283.0,1240118.0,14482822
2019,351.0,6061786,175710,1021168,479510.0,541658,3064680.0,1582660.0,217568.0,-9048.0,1657012,208281,1448731,4875946,3820743,65193.0,994810,-4800.0,214867.0,70748.0,987096.0,13858407
2019,810.0,2435360,191461,248720,35693.0,213027,1442780.0,472447.0,79952.0,45224.0,595069,100904,494165,2174007,1681149,6412.0,479390,7056.0,116235.0,309550.0,531478.0,6206923
2019,830.0,34738869,16692452,12340389,3116562.0,9223827,0.0,5706028.0,0.0,196068.0,1607174,1046114,561060,63330451,49769875,966863.0,11500053,1093660.0,1259618.0,0.0,265626.0,101397806
2019,892.0,73446632,42256122,22201579,5487633.0,16713946,0.0,8232778.0,756153.0,0.0,8655982,2286698,6369284,111819300,89801024,0.0,20273022,1745254.0,0.0,0.0,0.0,193921914
2019,921.0,35928620,3864678,7098158,2669857.0,4428301,21840920.0,1761952.0,1362912.0,-18651.0,8585981,976709,7609272,22559885,17803291,3826.0,4638032,114736.0,822303.0,-154049.0,263912.0,67988001
2019,991.0,893354,268700,237302,15740.0,221562,0.0,356709.0,30643.0,31961.0,388768,125919,262849,5822444,4670007,78062.0,970255,104120.0,54305.0,0.0,22823.0,7213655
2019,992.0,23346910,10712545,7961265,1427273.0,6533992,562327.0,4110773.0,0.0,-254815.0,2235836,1251281,984555,49046686,38564600,744589.0,9016500,720997.0,584570.0,0.0,5499.0,74964686
2019,993.0,26366310,15834812,6596988,1465992.0,5130996,1091160.0,1653759.0,1189591.0,209312.0,1964275,996016,968259,44721979,35622009,179472.0,8237855,682643.0,816495.0,0.0,80448.0,74158819
2019,1070.0,150732056,84008902,58888867,17409204.0,41479663,4624624.0,1345937.0,1863726.0,0.0,13315806,8422361,4893445,228701080,180125406,2563708.0,42788688,3223278.0,0.0,0.0,192782.0,392941724
2019,1095.0,4253925,184684,935061,599766.0,335295,2684565.0,448115.0,1500.0,-85635.0,3030676,341226,2689450,5458432,4325586,8622.0,1119404,4820.0,229148.0,0.0,831988.0,13718534
2019,1094.0,1501658,125695,372735,104276.0,268459,29652.0,959550.0,14026.0,0.0,386956,118557,268399,1437419,1090754,1843.0,346003,-1181.0,86695.0,158133.0,93707.0,3664568
2019,1124.0,143660,3425,57240,42240.0,15000,45328.0,21417.0,16250.0,3200.0,74320,32170,42150,220542,155230,0.0,65312,0.0,77324.0,0.0,103250.0,622296
2019,473.0,1414936,0,0,0.0,0,877780.0,474089.0,63067.0,-1460.0,888623,476635,411988,3435073,2678090,6360.0,750623,0.0,620910.0,5449.0,11764975.0,18128506
2019,663.0,106410520,56397276,25923350,6553648.0,19369702,13833864.0,7696463.0,2559567.0,0.0,18643451,3452714,15190737,136192903,108982953,14812.0,27034095,161043.0,5885696.0,239382.0,1317697.0,268689649
2019,552.0,10760530,2272069,5427389,2983481.0,2443908,789204.0,1738316.0,533552.0,0.0,2449091,567968,1881123,16722510,13262784,0.0,3453994,5732.0,675912.0,7143.0,128.0,30615314
2019,772.0,222522823,130528151,68270523,68270523.0,0,19568160.0,1.0,4155988.0,-294638.0,17475403,4134020,13341383,286432893,221578595,465239.0,63630718,758341.0,20520549.0,2113100.0,2182085.0,550952215
2019,568.0,3524938,160071,1469383,861543.0,607840,3600.0,1335438.0,556446.0,0.0,729333,0,729333,6314185,4717250,1307.0,1296722,298906.0,0.0,0.0,22424.0,10590880
2019,398.0,8760484,548823,4271372,2566511.0,1704861,721533.0,2885239.0,333517.0,-14516.0,2771029,620563,2150466,12934912,9714129,0.0,3011612,209171.0,1146620.0,37229.0,116890.0,25752648
2019,394.0,3063021,211227,1455576,764212.0,691364,19931.0,1193147.0,183140.0,6880.0,505438,201438,304000,7103438,5491043,54.0,1418493,193848.0,261218.0,0.0,116155.0,11056150
2019,614.0,1217173,37238,456107,214030.0,242077,1.0,587737.0,136090.0,0.0,1076940,23949,1052991,3006401,2295522,16.0,626364,84499.0,57497.0,0.0,6932.0,5364943
2019,235.0,1446047,116050,657981,32114.0,625867,420034.0,217823.0,34159.0,8286.0,1209761,235660,974101,4906947,3566598,44192.0,1177546,118611.0,405883.0,0.0,69673.0,8046597
2019,616.0,11238163,3104705,2969613,1516787.0,1452826,3955638.0,539391.0,668816.0,181213.0,2738716,478451,2260265,22260601,17766083,33426.0,4440148,20944.0,674500.0,0.0,63512.0,37156705
2019,267.0,18064462,1029891,4398267,1536281.0,2861986,6771277.0,5218212.0,646815.0,23707.0,2788494,633006,2155488,12217995,9506007,46580.0,2635892,29516.0,1005136.0,157185.0,394703.0,34651682
2019,565.0,8704800,1634108,2985257,1122150.0,1863107,2718923.0,1008007.0,358505.0,-3991.0,2727554,680175,2047379,19216621,15083026,12350.0,3966888,154357.0,1560442.0,0.0,987587.0,33193013
2019,220.0,4794158,562038,189109,23850.0,165259,2459194.0,1544302.0,39515.0,1890518.0,1656454,386855,1269599,7947473,5880365,228025.0,1803682,35401.0,908928.0,164325.0,86306.0,17448162
2019,278.0,11624378,2255777,2471473,2471473.0,0,4759712.0,2049371.0,88045.0,-50645.0,1562124,485908,1076216,9479211,7335551,0.0,2132317,11343.0,1543606.0,46722.0,294466.0,24499862
2019,107.0,902645,132157,55119,0.0,55119,65395.0,541085.0,108889.0,-7838.0,463881,135435,328446,4967841,3926556,9897.0,1028691,2697.0,508055.0,0.0,292827.0,7127411
2019,711.0,146159287,75380217,46661315,16516409.0,30144906,8710020.0,13474501.0,1933234.0,0.0,25495230,5912729,19582501,188274761,149365959,104585.0,38329746,474471.0,6854061.0,603891.0,6874108.0,374261338
2019,204.0,1136535,225337,148400,0.0,148400,35843.0,464242.0,262713.0,11204.0,343141,100519,242622,4456533,3391007,3121.0,1047300,15105.0,168284.0,815.0,29917.0,6146429
2019,579.0,1267094,301946,197468,0.0,197468,83915.0,379370.0,304395.0,91558.0,4276984,190460,4086524,7811299,5590619,638000.0,1563745,18935.0,407996.0,0.0,444408.0,14299339
2019,348.0,7809681,597080,3218577,2766232.0,452345,716777.0,2528350.0,748897.0,0.0,3444396,703741,2740655,18294082,14406877,12000.0,3559669,315536.0,1859755.0,150462.0,235947.0,31794323
2019,766.0,22357667,5884263,7178757,852556.0,6326201,4998871.0,3071582.0,1224194.0,0.0,4252449,1113554,3138895,32274845,25319810,0.0,6935165,19870.0,2367505.0,540913.0,1579477.0,63372856
2019,761.0,3932075,225297,369868,0.0,369868,1239324.0,2007187.0,90399.0,18.0,4342999,359260,3983739,7036298,5620097,9109.0,1375462,31630.0,461008.0,171822.0,193020.0,16137240
2019,728.0,36720140,8277267,9038289,3365995.0,5672294,18084238.0,432202.0,888144.0,-68238.0,15474675,99847,15374828,41668548,32776044,71686.0,8588968,231850.0,3632452.0,2276787.0,6872409.0,106576773
2019,280.0,19791741,2653396,3780149,497395.0,3282754,11686454.0,13887.0,1657855.0,608718.0,3707120,712014,2995106,13880005,10916829,175078.0,2766406,21692.0,2627570.0,269460.0,495475.0,41380089
2019,222.0,4567056,514909,901389,0.0,901389,2707412.0,410416.0,32930.0,28107.0,1623969,281894,1342075,4505223,3507133,0.0,978311,19779.0,381602.0,28128.0,786664.0,11920749
2019,276.0,102786373,58305815,17138733,11249336.0,5889397,1931633.0,24621651.0,788541.0,0.0,4248357,2068,4246289,44527028,22280734,16831511.0,5356781,58002.0,942442.0,0.0,3060677.0,155564877
2019,11.0,13997242,2184491,3934091,0.0,3934091,6699413.0,532660.0,646587.0,96964.0,1852830,684685,1168145,15810733,11735877,158802.0,3911962,4092.0,2658787.0,217564.0,362805.0,34996925
2019,302.0,5739286,98707,271580,15077.0,256503,4544997.0,727676.0,96326.0,-11461.0,1381009,168527,1212482,3585040,2459500,450299.0,587725,87516.0,244504.0,0.0,129586.0,11067964
2019,682.0,12941045,4321546,2532290,881982.0,1650308,4011471.0,1626208.0,449530.0,-150074.0,4343951,465757,3878194,24380873,19210366,125623.0,4963071,81813.0,2543461.0,25522.0,2322694.0,46407472
2019,279.0,37610026,5319523,10858633,4025827.0,6832806,7234461.0,95253.0,14102156.0,50001.0,5385697,995947,4389750,20898622,15620807,30620.0,5190658,56537.0,2279810.0,83541.0,10899733.0,77207430
2019,282.0,59490527,9676423,18305143,7007604.0,11297539,20004322.0,10672349.0,832290.0,0.0,13508624,1506320,12002304,31531740,24025608,277995.0,7218055,10082.0,1681749.0,214835.0,4611698.0,111039173
2019,281.0,14785301,4841655,4629946,811516.0,3818430,2547776.0,258750.0,2507174.0,0.0,5564111,1139418,4424693,34636960,25920283,0.0,7933930,782747.0,2520715.0,0.0,3089183.0,60596270
2019,183.0,1458958,228612,374853,0.0,374853,22425.0,738018.0,95050.0,-30344.0,798342,74644,723698,1281279,970358,17616.0,293305,0.0,18816.0,0.0,280177.0,3807228
2019,610.0,5794792,378072,3943787,322805.0,3620982,125489.0,0.0,1347444.0,3306.0,5258272,439000,4819272,21035234,17604308,230635.0,3125289,75002.0,907213.0,455817.0,792649.0,34247283
2019,116.0,3300976,416188,446461,0.0,446461,63268.0,2279651.0,95408.0,10068.0,2344684,390716,1953968,10437764,8183113,23355.0,2168848,62448.0,594154.0,376354.0,391187.0,17455187
2019,115.0,487732,147764,31250,0.0,31250,104112.0,52756.0,151850.0,0.0,426798,38923,387875,2079328,1677072,7938.0,371524,22794.0,37049.0,0.0,237045.0,3267952
2019,114.0,418353,50007,9269,0.0,9269,28263.0,314544.0,16270.0,0.0,693409,54451,638958,775173,598488,0.0,173813,2872.0,42587.0,15577.0,44685.0,1989784
2019,119.0,1565651,228986,648025,155845.0,492180,7590.0,2510.0,678540.0,85142.0,4805577,292590,4512987,4170493,3366730,36500.0,750566,16697.0,310942.0,0.0,680499.0,11618304
2019,770.0,123236970,47548119,50418563,15445965.0,34972598,5041245.0,18168308.0,2060735.0,402913.0,12243785,2773707,9470078,163295456,131833630,0.0,31011985,449841.0,2360292.0,23809.0,-5037332.0,296525893
2019,583.0,9402974,2822691,2792002,1559180.0,1232822,1450735.0,2010800.0,326746.0,-59381.0,2441613,498928,1942685,30526008,23595492,9770.0,6780481,140265.0,1045552.0,0.0,342458.0,43699224
2019,136.0,2776862,173520,344739,0.0,344739,212696.0,1912081.0,133826.0,-427.0,1015801,247703,768098,9076980,6904662,1458.0,2155562,15298.0,324798.0,0.0,149748.0,13343762
2019,469.0,7847549,3043238,1609260,680713.0,928547,1467746.0,1563954.0,163351.0,-41409.0,1051766,420490,631276,13965396,10874886,1598.0,3068162,20750.0,832839.0,0.0,146158.0,23802299
2019,642.0,14988485,5434462,2503875,95000.0,2408875,2171912.0,4511925.0,366311.0,0.0,1930803,463141,1467662,37092415,29572272,49610.0,7461553,8980.0,1441170.0,82870.0,85106.0,55620849
2019,674.0,71952663,26569874,20376669,5961057.0,14415612,9969276.0,13660154.0,1376690.0,-861134.0,18899923,2360191,16539732,115652932,91159459,0.0,24431726,61747.0,6924601.0,325638.0,2043443.0,214938066
2019,193.0,1637424,134613,158926,0.0,158926,174103.0,1080717.0,89065.0,0.0,798595,104027,694568,5200057,4057750,132695.0,994499,15113.0,49030.0,0.0,18154.0,7703260
2019,526.0,43451219,22537967,11543310,4054761.0,7488549,3351275.0,3499388.0,2519279.0,-35581.0,6841101,1312033,5529068,69906284,55869414,75587.0,13943108,18175.0,1957640.0,21324.0,972089.0,123114076
2019,698.0,169143714,65724861,70123461,21699587.0,48423874,14919249.0,15030945.0,3345198.0,-547731.0,12680537,4259052,8421485,208814513,167634795,0.0,41179718,0.0,8711358.0,116608.0,3654626.0,402573625
2019,630.0,15491804,7357754,3160482,843483.0,2316999,2753898.0,1018254.0,1201416.0,114340.0,4686790,823668,3863122,33736396,26656802,74527.0,6935988,69079.0,952950.0,0.0,32289.0,55014569
2019,124.0,1529494,61508,71129,0.0,71129,200917.0,1.0,1195939.0,0.0,781857,121591,660266,5260663,4105844,24508.0,1130311,0.0,55224.0,0.0,21252.0,7648490
2019,364.0,1972834,111148,133975,0.0,133975,25286.0,1596443.0,105982.0,0.0,287862,239340,48522,3266018,2624364,0.0,641654,0.0,410738.0,0.0,68475.0,6005927
2019,439.0,7514448,650380,1178749,391174.0,787575,4685640.0,566892.0,432787.0,-28620.0,1010831,297031,713800,7555742,5940603,11137.0,1587239,16763.0,842783.0,471548.0,123515.0,17490247
2019,570.0,46204428,21459780,15115277,3718820.0,11396457,2510265.0,4490945.0,2628161.0,-487601.0,7932259,2504802,5427457,85377862,67689709,87874.0,17082757,517522.0,7550270.0,129876.0,978672.0,147685766
2019,123.0,1473811,269639,229051,0.0,229051,0.0,731644.0,243477.0,-1708.0,704074,311450,392624,7169544,5638140,0.0,1339075,192329.0,329553.0,0.0,28457.0,9703731
2019,310.0,4522826,396267,315854,0.0,315854,316644.0,3134342.0,359719.0,380.0,2148526,522489,1626037,24303943,19085604,181924.0,4847481,188934.0,1437109.0,9681.0,1119135.0,33541600
2019,571.0,17066058,5246790,3685763,1380762.0,2305001,2186292.0,5545359.0,401854.0,1687.0,1640391,362648,1277743,28699465,22882657,0.0,5553993,262815.0,1097703.0,34855.0,544297.0,49084456
2019,296.0,1945037,179774,255366,0.0,255366,782601.0,585080.0,142216.0,6685.0,1309175,207345,1101830,4835070,3728717,16590.0,1087628,2135.0,44847.0,0.0,37508.0,8178322
2019,566.0,23084056,9774871,4756045,1112046.0,3643999,3176027.0,3983092.0,1394021.0,23436.0,3934462,1307132,2627330,40661713,32570547,0.0,8091166,0.0,1093347.0,0.0,25047.0,68822061
2019,784.0,96487972,56792659,28948345,9220443.0,19727902,2999960.0,5137392.0,2609616.0,-4669.0,11867032,2449755,9417277,175155006,139766600,96492.0,35291914,0.0,5488201.0,1862.0,554978.0,289550382
2019,102.0,5815340,725611,211516,0.0,211516,1829648.0,234050.0,2814515.0,1114.0,2198969,735013,1463956,32173173,22871660,150395.0,6249837,2901281.0,1533686.0,265048.0,1956964.0,43944294
2019,379.0,5423197,645382,180152,0.0,180152,414483.0,3157999.0,1025181.0,0.0,2488680,874664,1614016,31486928,24323859,40151.0,6982661,140257.0,1429352.0,0.0,190371.0,41018528
