año,ncodi,totalcompra,producfarma,materialsani,implantes,restomateriasani,servcontratado,trabajocontratado,xrestocompras,variaexistencias,servexteriores,sumistro,xrestoserviexter,gastopersonal,sueldos,indemnizacion,segsocempresa,otrgassocial,dotaamortizacion,perdidadeterioro,xrestogasto,totcompragasto
2011,505.0,2745237,575115.0,492378,132165.0,360213.0,993373.0,465512.0,218859.0,34467.0,952966,172557,780409.0,2069540,1601704,28546.0,433938,5352.0,122933.0,0.0,23487.0,5948630
2011,268.0,10006948,3677460.0,3395361,333550.0,3061811.0,1752604.0,354945.0,826578.0,21394.0,5669418,913992,4755426.0,12083640,9509039,,2411642,162959.0,947217.0,,1851130.0,30579747
2011,602.0,20117912,4771960.0,6409844,6030806.0,379038.0,6719102.0,846775.0,1370231.0,144629.0,4935069,1026244,3908825.0,15911706,12631608,0.0,3280098,0.0,6954771.0,96086.0,29077.0,48189250
2011,254.0,10476220,1743027.0,1578249,27420.0,1550829.0,3724000.0,2983645.0,447299.0,24881.0,2173575,472270,1701305.0,7504994,5907209,28812.0,1550072,18901.0,934865.0,,371854.0,21486389
2011,705.0,30942984,4466670.0,4251264,182517.0,4068747.0,19191616.0,2629379.0,404055.0,1594.0,3658917,797153,2861764.0,19240382,15185269,57129.0,3748599,249385.0,3264402.0,74325.0,304818.0,57487422
2011,133.0,2085793,447532.0,129938,,129938.0,1276941.0,51362.0,180020.0,53064.0,523661,186946,336715.0,3059648,2380825,19076.0,645453,14294.0,214549.0,,239161.0,6175876
2011,33.0,439224,95858.0,21766,0.0,21766.0,71999.0,179342.0,70259.0,0.0,200471,77393,123078.0,1309626,1055334,0.0,248331,5961.0,7212.0,0.0,128324.0,2084857
2011,143.0,829745,92594.0,7681,0.0,7681.0,295835.0,384932.0,48703.0,-2155.0,468887,114630,354257.0,2005166,1588530,22121.0,394515,0.0,387574.0,827.0,422065.0,4112109
2011,36.0,894912,174445.0,25655,,25655.0,35920.0,627612.0,31280.0,645.0,471800,212539,259261.0,1644031,1323569,0.0,318190,2272.0,28872.0,0.0,0.0,3040260
2011,756.0,22265891,6057516.0,14170571,3265207.0,10905364.0,125358.0,698668.0,1213778.0,0.0,4187120,4187120,0.0,85213162,69594091,0.0,15410914,208157.0,0.0,0.0,1856836.0,113523009
2011,662.0,59355994,29046993.0,16013469,3430225.0,12583244.0,5897491.0,5876795.0,2521246.0,370036.0,9711495,2190213,7521282.0,112662900,88622240,0.0,23131882,908778.0,3404760.0,0.0,354863.0,185860048
2011,192.0,1985585,364110.0,405667,0.0,405667.0,37283.0,10019.0,1168506.0,-40030.0,1319394,192480,1126914.0,13345940,10171527,0.0,2980179,194234.0,185162.0,0.0,163072.0,16959123
2011,382.0,3697577,74873.0,56139,0.0,56139.0,39528.0,3140976.0,386061.0,-159671.0,1194400,795142,399258.0,11409640,8979670,34848.0,2321040,74082.0,804238.0,,1108760.0,18054944
2011,322.0,3564633,797460.0,91544,0.0,91544.0,24974.0,1630031.0,1020624.0,0.0,1413878,560389,853489.0,7984700,6151036,0.0,1762042,71622.0,1073707.0,117.0,75020.0,14112055
2011,478.0,7242312,634573.0,1314120,27799.0,1286321.0,174493.0,4399829.0,719297.0,29304.0,1921941,668405,1253536.0,14036274,10759532,0.0,2858055,418687.0,970345.0,551886.0,144411.0,24896473
2011,352.0,1353513,329934.0,397427,,397427.0,,283933.0,342219.0,196456.0,695551,255809,439742.0,11865211,8890139,,2614815,360257.0,428588.0,,41185.0,14580504
2011,628.0,45256404,20121918.0,13414170,3642722.0,9771448.0,3704014.0,7085842.0,930460.0,-67211.0,5428723,1542517,3886206.0,90739794,71816448,0.0,17922724,1000622.0,1516384.0,0.0,577568.0,143451662
2011,291.0,1970659,310899.0,95382,,95382.0,5830.0,748767.0,809781.0,-20197.0,689456,471653,217803.0,16389817,12070349,0.0,3841600,477868.0,262387.0,0.0,53235.0,19345357
2011,495.0,7700956,1236411.0,2755495,2149442.0,606053.0,1156642.0,1402267.0,1150141.0,14362.0,1373044,134978,1238066.0,13100035,9646652,395956.0,2620843,436584.0,1984419.0,0.0,2407532.0,26580348
2011,845.0,51199792,22438341.0,14035414,2853628.0,11181786.0,4619068.0,6215223.0,3891746.0,-42065.0,5173558,1023261,4150297.0,95456625,75301031,0.0,19235359,920235.0,1442422.0,0.0,0.0,153230332
2011,498.0,9323826,3500953.0,4903013,1193997.0,3709016.0,329283.0,191808.0,398769.0,-76693.0,2368634,609650,1758984.0,25570909,19821195,0.0,5027187,722527.0,685709.0,19586.0,143617.0,38035588
2011,314.0,1638355,297901.0,381862,0.0,381862.0,10995.0,256666.0,690931.0,0.0,430780,184699,246081.0,13920123,10708380,0.0,3129073,82670.0,450722.0,0.0,0.0,16439980
2011,720.0,9301637,1597122.0,1382955,20617.0,1362338.0,4280171.0,1196057.0,845332.0,7161.0,2621230,476382,2144848.0,9097732,7149778,78790.0,1859170,9994.0,1023912.0,117072.0,474693.0,22643437
2011,721.0,58351296,25876882.0,21650160,6644935.0,15005225.0,4172609.0,5828420.0,823225.0,60747.0,7279275,1898143,5381132.0,111938924,88072805,0.0,22149968,1716151.0,2450186.0,0.0,3164.0,180083592
2011,485.0,510158,72920.0,70822,,70822.0,294062.0,44674.0,27680.0,255.0,428509,67360,361149.0,1000580,789587,15501.0,191244,4248.0,47614.0,,101760.0,2088876
2011,273.0,36972903,11952727.0,6568404,514840.0,6053564.0,13365386.0,4426315.0,660071.0,606303.0,5009625,629621,4380004.0,23124737,18123502,547207.0,4432309,21719.0,1034731.0,506289.0,1677494.0,68932082
2011,846.0,57601036,22363635.0,21059766,6246354.0,14813412.0,4569138.0,9628028.0,-19531.0,110913.0,7162097,2663525,4498572.0,90298798,71008988,-992.0,18092433,1198369.0,4228108.0,311565.0,8759813.0,168472330
2011,847.0,10929812,408581.0,1634065,64332.0,1569733.0,3833553.0,3989442.0,1064171.0,0.0,1893493,452494,1440999.0,9316568,7383826,34283.0,1773283,125176.0,656725.0,446899.0,152450.0,23395947
2011,848.0,27099302,3561237.0,6179853,1049493.0,5130360.0,13604679.0,2013321.0,1740212.0,-98845.0,3216369,811352,2405017.0,16596870,13081742,32617.0,3457330,25181.0,3681332.0,279178.0,1102277.0,51876483
2011,864.0,641154,62333.0,101420,,101420.0,120943.0,93365.0,263093.0,92000.0,355761,120898,234863.0,1855095,1446208,55897.0,346450,6540.0,22000.0,54579.0,82205.0,3102794
2011,916.0,11715168,8111447.0,2325003,57762.0,2267241.0,120.0,444566.0,834032.0,-48604.0,6218176,371332,5846844.0,9191657,7380559,,1725360,85738.0,1975159.0,565760.0,4200512.0,33817828
2011,930.0,14747602,803408.0,1510913,157277.0,1353636.0,9485868.0,2156724.0,790689.0,42472.0,3423070,389761,3033309.0,7461924,5899716,14305.0,1542510,5393.0,697944.0,507344.0,1578170.0,28458526
2011,954.0,30903867,13333283.0,9736119,1969122.0,7766997.0,,6758431.0,1076034.0,-379113.0,7633639,2448134,5185505.0,74312501,58579065,0.0,15458195,275241.0,3533210.0,4646577.0,1114825.0,121765506
2011,943.0,11878825,1014342.0,1201316,29317.0,1171999.0,7861579.0,1106480.0,695108.0,8475.0,2205128,474088,1731040.0,9771145,7619555,92869.0,2045730,12991.0,1568520.0,144031.0,803804.0,26379928
2011,949.0,191718997,108004951.0,62146965,23745315.0,38401650.0,12352612.0,9214469.0,0.0,891074.0,40216206,4088131,36128075.0,307091359,243135312,0.0,57681748,6274299.0,4498673.0,67885.0,3064334.0,547548528
2011,980.0,27888955,3628746.0,3628978,,3628978.0,18000527.0,2305698.0,325006.0,85544.0,2376989,658520,1718469.0,21663773,17121994,211349.0,4078685,251745.0,4281970.0,55156.0,322086.0,56674473
2011,981.0,1361057,300996.0,235169,0.0,235169.0,549928.0,274964.0,0.0,92278.0,1996223,119122,1877101.0,2537064,2021949,0.0,515115,0.0,1323668.0,0.0,0.0,7310290
2011,1024.0,49278017,16187885.0,6356264,361915.0,5994349.0,19962650.0,5297533.0,1473685.0,12137.0,7198996,899948,6299048.0,21749419,17547740,160271.0,3980777,60631.0,2230286.0,166862.0,456114.0,81091831
2011,1017.0,529535,178366.0,73522,,73522.0,23904.0,129837.0,123906.0,-2959.0,682057,132575,549482.0,1915613,1495359,8000.0,393578,18676.0,65351.0,,35608.0,3225205
2011,1000.0,37043379,10709738.0,7146897,842010.0,6304887.0,14434833.0,2449614.0,2302297.0,-23635.0,5073558,907037,4166521.0,20632147,16301884,56740.0,4237531,35992.0,9156669.0,399050.0,2868052.0,75149220
2011,1018.0,24348241,4233046.0,4332527,1216878.0,3115649.0,6124217.0,9083498.0,574953.0,-162765.0,3023864,917325,2106539.0,20598239,16791274,142311.0,3608990,55664.0,2710459.0,5809017.0,201947.0,56529002
2011,1001.0,6341454,773665.0,1368543,3063.0,1365480.0,3657312.0,350372.0,191562.0,-5195.0,1891593,375251,1516342.0,5773540,4405193,29493.0,1335282,3572.0,2914006.0,184552.0,746193.0,17846143
2011,1007.0,26350698,10876024.0,10682688,1926066.0,8756622.0,4579322.0,212664.0,,-144562.0,24939410,3226855,21712555.0,59262743,46227998,,12350159,684586.0,828747.0,73668.0,137.0,111310841
2011,1008.0,18197231,8045509.0,7858249,2193505.0,5664744.0,2293473.0,,,87.0,20072699,1733977,18338722.0,37324994,29386933,,7612960,325101.0,608614.0,,167395.0,76371020
2011,1009.0,26167187,12799230.0,9016019,1718665.0,7297354.0,3997584.0,0.0,354354.0,-256269.0,23778130,2187449,21590681.0,52734691,41569236,1643.0,10668059,495753.0,745941.0,0.0,9706.0,103179386
2011,1010.0,11702268,4169482.0,5200257,829802.0,4370455.0,2082389.0,,250140.0,176903.0,15275345,1972666,13302679.0,31742862,24989534,,6435700,317628.0,522862.0,7463.0,8286.0,59435989
2011,1011.0,9778246,4151010.0,3679070,1266879.0,2412191.0,1805141.0,3721.0,139304.0,86107.0,13019957,1403658,11616299.0,24138095,19469787,,4656120,12188.0,521873.0,12252.0,14437.0,47570967
2011,1012.0,15688368,6979535.0,5887381,973318.0,4914063.0,2496401.0,68779.0,256272.0,0.0,18625549,1566854,17058695.0,37167635,29619140,0.0,7535538,12957.0,741236.0,46744.0,61949.0,72331481
2011,1013.0,178068054,86001707.0,78771497,26503143.0,52268354.0,10862940.0,715723.0,1716187.0,5180273.0,61478629,6742238,54736391.0,143048208,113141227,,28288654,1618327.0,8226690.0,,1281386.0,397283240
2011,1041.0,283011,22806.0,13859,0.0,13859.0,0.0,246346.0,0.0,-6696.0,998482,126518,871964.0,1610918,1255027,7987.0,341624,6280.0,54928.0,0.0,48525.0,2989168
2011,1073.0,12958539,1299733.0,2723992,162216.0,2561776.0,4842019.0,3894174.0,198621.0,-2159806.0,773338,773338,0.0,8915313,7211789,0.0,1702992,532.0,2407604.0,0.0,0.0,22894988
2011,789.0,3561566,817493.0,81570,0.0,81570.0,20575.0,2273241.0,368687.0,11172.0,1039420,385155,654265.0,6917014,5277530,0.0,1591549,47935.0,917649.0,20935.0,338771.0,12806527
2011,326.0,813425,6543.0,75266,0.0,75266.0,0.0,22302.0,709314.0,2386.0,483440,250237,233203.0,6760648,5196609,63907.0,1408581,91551.0,534148.0,253255.0,661332.0,9508634
2011,442.0,10334111,1610065.0,1254211,2674.0,1251537.0,6321080.0,954816.0,193939.0,43387.0,1234619,311683,922936.0,3847477,2982607,,829753,35117.0,1036229.0,94299.0,418052.0,17008174
2011,294.0,10243006,3184280.0,2483338,2483338.0,,3243985.0,601288.0,730115.0,-20947.0,1743697,426790,1316907.0,8808361,7152707,,1655654,,784938.0,96494.0,,21655549
2011,378.0,3233335,229674.0,703837,,703837.0,2071486.0,,228338.0,4457.0,646790,119619,527171.0,2346182,1901768,,444414,,335248.0,43250.0,281581.0,6890843
2011,402.0,1547529,163537.0,498872,208331.0,290541.0,492872.0,22828.0,369420.0,0.0,932712,30636,902076.0,2380495,1914921,0.0,465574,0.0,10331.0,0.0,94078.0,4965145
2011,29.0,875972,84565.0,9955,0.0,9955.0,0.0,682307.0,99145.0,0.0,415669,83427,332242.0,2841688,2244756,37124.0,559808,0.0,45115.0,0.0,36948.0,4215392
2011,450.0,1272857,170822.0,276706,0.0,276706.0,749907.0,5153.0,70269.0,0.0,309761,99578,210183.0,723126,583280,0.0,139846,0.0,109753.0,0.0,78813.0,2494310
2011,656.0,16354367,4457042.0,3111792,1395065.0,1716727.0,4419815.0,3578486.0,787232.0,47637.0,4075354,1355473,2719881.0,36694081,30376940,0.0,6297600,19541.0,0.0,0.0,0.0,57171439
2011,333.0,15356878,1831493.0,838912,125255.0,713657.0,10166908.0,2176908.0,342657.0,-39258.0,3408491,721775,2686716.0,9214472,7139693,107212.0,1822358,145209.0,866791.0,1020526.0,2155885.0,31983785
2011,668.0,15934914,4957190.0,4770904,961446.0,3809458.0,3632740.0,1339762.0,1234318.0,0.0,1725148,478335,1246813.0,35567497,28494210,0.0,7073287,0.0,0.0,0.0,49725.0,53277284
2011,684.0,16629712,5574134.0,4966671,1497415.0,3469256.0,2509384.0,2530602.0,1048921.0,0.0,1865885,649491,1216394.0,41343128,34039794,0.0,7303334,0.0,0.0,0.0,930002.0,60768727
2011,422.0,6297770,497991.0,1254749,234017.0,1020732.0,3374704.0,977029.0,193297.0,56501.0,1270143,414519,855624.0,3858060,3026866,54010.0,764594,12590.0,627297.0,41090.0,437602.0,12588463
2011,763.0,166993940,69071924.0,46616112,10278859.0,36337253.0,24855766.0,6406196.0,20043942.0,0.0,17328936,4436065,12892871.0,257775063,210191010,0.0,47279824,304229.0,0.0,0.0,443326.0,442541265
2011,741.0,98743250,33556254.0,46170695,17589739.0,28580956.0,9566607.0,6255456.0,3194238.0,47383.0,8832639,2597887,6234752.0,139665683,112199350,,27342228,124105.0,,,2402454.0,249691409
2011,553.0,53935760,19472737.0,19737049,6319460.0,13417589.0,7437734.0,5220404.0,2067836.0,0.0,12841558,1137705,11703853.0,72946137,58012633,8097.0,13954877,970530.0,2891965.0,572966.0,403473.0,143591859
2011,357.0,4363552,1032468.0,2301656,645813.0,1655843.0,92478.0,100974.0,835976.0,21758.0,723155,230476,492679.0,9014085,6641284,85791.0,2261036,25974.0,382578.0,190768.0,276323.0,14972219
2011,899.0,264727,16211.0,2017,0.0,2017.0,2521.0,228587.0,15391.0,-5809.0,256596,30335,226261.0,987246,805596,,181650,,24535.0,7271.0,10031.0,1544597
2011,900.0,730888,16194.0,116810,94909.0,21901.0,455459.0,47262.0,95163.0,0.0,466636,89071,377565.0,997509,759768,15372.0,222369,0.0,698220.0,0.0,0.0,2893253
2011,932.0,65314,12855.0,39596,6452.0,33144.0,0.0,0.0,12863.0,8966.0,444550,246078,198472.0,203116,157520,0.0,45596,0.0,12387.0,7522.0,5064.0,746919
2011,950.0,2312852,75250.0,20300,18900.0,1400.0,2185000.0,32154.0,148.0,142.0,747468,89254,658214.0,743256,485145,0.0,99852,158259.0,784253.0,0.0,0.0,4587971
2011,966.0,1314229,280632.0,608491,165667.0,442824.0,11339.0,272502.0,141265.0,129222.0,2381547,150541,2231006.0,3282762,2620600,20851.0,621836,19475.0,595381.0,21972.0,3767122.0,11492235
2011,967.0,46089,12209.0,1848,0.0,1848.0,0.0,468.0,31564.0,-10356.0,539657,83088,456569.0,2318477,1758373,43983.0,482994,33127.0,133980.0,3209.0,75771.0,3106827
2011,982.0,18366355,1901306.0,3717182,0.0,3717182.0,8506406.0,3739261.0,502200.0,-547742.0,7470237,219428,7250809.0,11625675,9232035,116990.0,2222268,54382.0,609721.0,326780.0,1343314.0,39194340
2011,1014.0,3571100,198130.0,1401806,511478.0,890328.0,844693.0,868214.0,258257.0,0.0,2086696,248844,1837852.0,11027739,8792377,1127.0,2087514,146721.0,1317489.0,0.0,0.0,18003024
2011,1048.0,333918,99233.0,7000,2000.0,5000.0,172685.0,54000.0,1000.0,,68329,22408,45921.0,162837,124062,,38775,0.0,38281.0,0.0,10442.0,613807
2011,1080.0,12249239,1111420.0,1503233,,1503233.0,8899861.0,391204.0,343521.0,576932.0,710001,543479,166522.0,5607443,4295419,9545.0,1286327,16152.0,876217.0,167533.0,,20187365
2011,722.0,141996684,50039198.0,60357181,20196990.0,40160191.0,13414461.0,15423287.0,2762557.0,0.0,13980087,5076085,8904002.0,232982536,192055699,0.0,39791977,1134860.0,8119720.0,61945.0,18768168.0,415909140
2011,660.0,28914510,11738010.0,13918271,3088470.0,10829801.0,148179.0,1577910.0,1532140.0,1710431.0,13144241,2425790,10718451.0,110221312,91261774,,18685134,274404.0,5203888.0,560380.0,49221300.0,208976062
2011,75.0,1380461,239675.0,37098,0.0,37098.0,0.0,1051003.0,52685.0,0.0,339868,221537,118331.0,7988449,6382989,0.0,1554594,50866.0,256121.0,0.0,0.0,9964899
2011,249.0,9625070,865080.0,1957778,254545.0,1703233.0,4694243.0,2107969.0,0.0,2182.0,1355102,391168,963934.0,5478587,4174370,186867.0,1082073,35277.0,980226.0,2590127.0,1964775.0,21996069
2011,275.0,2664702,945748.0,280264,29451.0,250813.0,613370.0,756720.0,68600.0,28023.0,363993,138120,225873.0,2367942,1879392,420.0,475219,12911.0,172628.0,0.0,65191.0,5662479
2011,227.0,11399016,2481029.0,2596900,248416.0,2348484.0,4559480.0,1529702.0,231905.0,13787.0,1690846,345232,1345614.0,10936435,8949840,13156.0,1912340,61099.0,648143.0,53285.0,434075.0,25175587
2011,150.0,6182104,347201.0,3467170,2634243.0,832927.0,1665827.0,205329.0,496577.0,56062.0,972204,219898,752306.0,3684591,3050588,0.0,631131,2872.0,327553.0,17318.0,177966.0,11417798
2011,47.0,405079,40659.0,31239,0.0,31239.0,299073.0,33846.0,262.0,0.0,159687,44331,115356.0,593089,472764,20848.0,89361,10116.0,32098.0,0.0,24491.0,1214444
2011,172.0,4411156,604274.0,888554,192495.0,696059.0,1836681.0,975622.0,106025.0,214281.0,1181958,308537,873421.0,3517390,2803776,0.0,696058,17556.0,582018.0,40333.0,918832.0,10865968
2011,581.0,13529911,2972322.0,4393530,834366.0,3559164.0,2508924.0,2902233.0,752902.0,145833.0,1720353,737501,982852.0,43639221,36333187,0.0,7184699,121335.0,1602582.0,42631.0,24904570.0,85585101
2011,120.0,831054,53179.0,273826,105824.0,168002.0,26762.0,424135.0,53152.0,,62630,62630,,884120,700203,,183917,,70157.0,,,1847961
2011,445.0,868816,331148.0,381714,0.0,381714.0,27710.0,57055.0,71189.0,21671.0,1049781,174422,875359.0,1885095,1518625,10359.0,356111,0.0,0.0,0.0,0.0,3825363
2011,471.0,1388843,356570.0,433679,15740.0,417939.0,,60184.0,538410.0,3680.0,3000588,203325,2797263.0,5072546,4168135,,904411,,479593.0,,1532475.0,11477725
2011,53.0,214120,1832.0,7331,,7331.0,4097.0,,200860.0,,171696,81544,90152.0,1011715,746415,,258738,6562.0,22538.0,,103011.0,1523080
2011,199.0,3602109,423702.0,843950,351237.0,492713.0,2037379.0,,297078.0,-47527.0,669288,169235,500053.0,3946353,3141661,,804049,643.0,398034.0,993.0,1162650.0,9731900
