año,ncodi,totalcompra,producfarma,materialsani,implantes,restomateriasani,servcontratado,trabajocontratado,xrestocompras,variaexistencias,servexteriores,sumistro,xrestoserviexter,gastopersonal,sueldos,indemnizacion,segsocempresa,otrgassocial,dotaamortizacion,perdidadeterioro,xrestogasto,totcompragasto
2010,685.0,16484829,5385955,2114425,923763.0,1190662.0,3088249.0,2099178.0,3797022.0,0.0,2537719,998004.0,1539715.0,44890649,36270959,0.0,8590097,29593.0,0.0,0.0,107566.0,64020763
2010,683.0,11695568,2337569,3265245,665996.0,2599249.0,3690778.0,2144591.0,257385.0,0.0,3347247,810723.0,2536524.0,27380192,22384304,7397.0,4988491,0.0,0.0,0.0,0.0,42423007
2010,945.0,6542514,692347,2358978,955111.0,1403867.0,1725236.0,1485003.0,280950.0,-10505.0,2143279,511532.0,1631747.0,22202845,18019399,0.0,3968156,215290.0,1169275.0,32599.0,0.0,32080007
2010,953.0,898025,235883,644622,214874.0,429748.0,0.0,17520.0,0.0,1010.0,346636,55982.0,290654.0,759821,619170,0.0,140651,0.0,129557.0,0.0,0.0,2135049
2010,1022.0,2984563,229199,679049,133130.0,545919.0,1011610.0,968295.0,96410.0,19013.0,1174694,230200.0,944494.0,8904375,7264475,0.0,1544894,95006.0,788768.0,0.0,31362.0,13902775
2010,1049.0,2407060,195366,380810,126476.0,254334.0,855542.0,881591.0,93751.0,14757.0,1153953,248126.0,905827.0,6772217,5502155,0.0,1193983,76079.0,709820.0,0.0,17266.0,11075073
2010,794.0,132298013,56266709,51925267,15660340.0,36264927.0,2554650.0,17204478.0,4346909.0,0.0,17500076,4630936.0,12869140.0,228177263,188195374,0.0,39470518,511371.0,0.0,0.0,0.0,377975352
2010,415.0,5860453,3023899,1976527,0.0,1976527.0,242293.0,262501.0,355233.0,108575.0,1746382,137743.0,1608639.0,6701495,5397430,0.0,1142032,162033.0,444279.0,0.0,195635.0,15056819
2010,592.0,7794894,1430015,1921374,0.0,1921374.0,2359720.0,1754622.0,329163.0,34770.0,2330707,360283.0,1970424.0,9213567,7375261,0.0,1776301,62005.0,620244.0,183094.0,659453.0,20836729
2010,497.0,4587510,871367,2773602,2135614.0,637988.0,0.0,181430.0,761111.0,14553.0,4741717,270437.0,4471280.0,6935494,5392370,19965.0,1210186,312973.0,1098442.0,387895.0,617161.0,18382772
2010,308.0,121887,12081,3513,0.0,3513.0,37371.0,7190.0,61732.0,13007.0,75896,9060.0,66836.0,359576,299093,21734.0,38039,710.0,37931.0,4184.0,15250.0,627731
2010,726.0,118440936,95492732,11064418,2045825.0,9018593.0,623219.0,7742740.0,3517827.0,-315876.0,6106311,1743851.0,4362460.0,113088312,93553645,0.0,19429004,105663.0,0.0,0.0,0.0,237319683
2010,272.0,7016016,1108666,3182990,1139251.0,2043739.0,1671782.0,595835.0,456743.0,2164.0,1206028,407164.0,798864.0,11204654,8486053,181171.0,2385521,151909.0,655848.0,59972.0,186321.0,20331003
2010,805.0,109189388,54217170,47344605,14874311.0,32470294.0,,1392481.0,6235132.0,945330.0,31163429,6716054.0,24447375.0,203938330,164613185,53250.0,34570641,4701254.0,,,3015.0,345239492
2010,5.0,4324912,205889,460810,248099.0,212711.0,,3535209.0,123004.0,-7131.0,434508,238689.0,195819.0,1793054,1377617,540.0,402857,12040.0,628781.0,294201.0,23721.0,7492046
2010,234.0,5675059,2327580,658885,447352.0,211533.0,2058380.0,357786.0,272428.0,28512.0,2027413,334812.0,1692601.0,6785498,5232706,14494.0,1319769,218529.0,1251643.0,25408.0,890819.0,16684352
2010,64.0,421729,79980,12890,0.0,12890.0,6200.0,292900.0,29759.0,7171.0,308475,71675.0,236800.0,1146770,933410,1020.0,211980,360.0,221000.0,0.0,199286.0,2304431
2010,842.0,6490935,1411637,2111449,647386.0,1464063.0,346090.0,1791908.0,829851.0,0.0,1058323,454381.0,603942.0,17831829,14782181,0.0,3042075,7573.0,0.0,0.0,0.0,25381087
2010,843.0,4679352,770006,1809566,440353.0,1369213.0,465817.0,1246117.0,387846.0,0.0,1358955,585967.0,772988.0,14195219,11862617,0.0,2311451,21151.0,0.0,0.0,0.0,20233526
2010,1025.0,6450442,1689278,4175738,395026.0,3780712.0,121005.0,,464421.0,51335.0,5773012,401354.0,5371658.0,10074571,7869599,3750.0,2136240,64982.0,1810412.0,87160.0,1073089.0,25320021
2010,803.0,37413112,16590708,9495347,1823628.0,7671719.0,5702538.0,3763137.0,1861382.0,0.0,2943330,1819178.0,1124152.0,83625612,70185714,121773.0,13318125,0.0,0.0,0.0,386875.0,124368929
2010,211.0,1819087,200443,337927,0.0,337927.0,1500.0,1065405.0,213812.0,30160.0,1223770,370087.0,853683.0,1736718,1339558,0.0,397160,0.0,197897.0,19096.0,-18882.0,5007846
2010,773.0,49528972,16977436,17603694,6172408.0,11431286.0,4368823.0,9719023.0,859996.0,2893626.0,6032698,1705393.0,4327305.0,83004228,67290986,0.0,15026189,687053.0,1787722.0,401313.0,208187.0,143856746
2010,424.0,3346156,230091,864399,187112.0,677287.0,1544194.0,540096.0,167376.0,-25081.0,586341,155501.0,430840.0,2500188,1969519,0.0,526414,4255.0,319416.0,0.0,146751.0,6873771
2010,298.0,15626023,3468573,3065806,0.0,3065806.0,6871469.0,1605459.0,614716.0,111889.0,1922816,570197.0,1352619.0,13292796,10643984,14291.0,2634521,0.0,302109.0,295027.0,685795.0,32236455
2010,594.0,5225118,371362,909646,329307.0,580339.0,327364.0,361701.0,3255045.0,409329.0,1765107,464900.0,1300207.0,3393969,2587767,46005.0,621832,138365.0,339780.0,215841.0,712026.0,12061170
2010,237.0,1409325,144136,408322,154076.0,254246.0,707554.0,-47598.0,196911.0,0.0,709857,125775.0,584082.0,4772672,3687653,21072.0,1047166,16781.0,295920.0,10000.0,50453.0,7248227
2010,16.0,40002,40001,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,60002,60001,0.0,1,0.0,0.0,0.0,0.0,100004
2010,768.0,2686529,430700,422809,115300.0,307509.0,1399592.0,29727.0,403701.0,3111.0,1422689,219509.0,1203180.0,9940305,8125327,0.0,1787982,26996.0,1063084.0,26754.0,93138.0,15235610
2010,617.0,14610778,6117255,3451768,1614124.0,1837644.0,763328.0,3321462.0,956965.0,-334356.0,2264064,925041.0,1339023.0,29788431,23946979,0.0,5633433,208019.0,2115400.0,125100.0,516364.0,49085781
2010,297.0,567634,22020,224954,87385.0,137569.0,6823.0,99146.0,214691.0,15633.0,513652,271611.0,242041.0,2333130,2017854,6250.0,306679,2347.0,233758.0,44657.0,177843.0,3886307
2010,105.0,40002,40001,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,60002,60001,0.0,1,0.0,0.0,0.0,0.0,100004
2010,544.0,6042038,1477153,2024568,892860.0,1131708.0,1601468.0,303874.0,634975.0,-27205.0,1063831,429828.0,634003.0,19925270,15715607,238394.0,3793124,178145.0,721461.0,104819.0,178661.0,28008875
2010,804.0,16674809,7080367,3990702,1369305.0,2621397.0,1619217.0,2271707.0,1712816.0,805309.0,4462287,858165.0,3604122.0,28620463,22899127,0.0,5589339,131997.0,2030361.0,382288.0,111766.0,53087283
2010,470.0,3910736,221811,762730,109419.0,653311.0,400356.0,2418881.0,106958.0,0.0,1228637,246809.0,981828.0,12010918,9502384,0.0,2367614,140920.0,464218.0,186202.0,440092.0,18240803
2010,104.0,2292117,504599,201845,34948.0,166897.0,139737.0,1026522.0,419414.0,-3094.0,1464635,463791.0,1000844.0,14348168,11233734,20272.0,2957196,136966.0,475085.0,757.0,361006.0,18938674
2010,20.0,1398402,126798,141133,0.0,141133.0,33400.0,740747.0,356324.0,0.0,236931,203748.0,33183.0,1051756,803742,0.0,248014,0.0,0.0,0.0,86560.0,2773649
2010,550.0,26493277,7801453,4999086,1639272.0,3359814.0,4445365.0,8437458.0,809915.0,190648.0,5454591,1338615.0,4115976.0,67188258,53459903,131974.0,13101050,495331.0,1485676.0,460384.0,607364.0,101880198
2010,112.0,43035,0,893,0.0,893.0,17265.0,18982.0,5895.0,196396.0,179059,90879.0,88180.0,1511208,1134016,1690.0,364035,11467.0,286079.0,0.0,2799.0,2218576
2010,818.0,798628,111543,117832,0.0,117832.0,27909.0,507543.0,33801.0,0.0,345310,71610.0,273700.0,2454987,1904053,38268.0,503503,9163.0,144398.0,0.0,373806.0,4117129
2010,914.0,1268375,164398,118578,0.0,118578.0,0.0,803413.0,181986.0,0.0,476768,285680.0,191088.0,4274439,3491359,0.0,780969,2111.0,528836.0,14718.0,219278.0,6782414
2010,928.0,20576902,11613842,540845,67859.0,472986.0,7809994.0,562071.0,50150.0,116960.0,1123179,31550.0,1091629.0,7120132,5786123,0.0,1326668,7341.0,580910.0,0.0,236441.0,29754524
2010,964.0,12316653,4313186,2832573,1230451.0,1602122.0,2974145.0,1388653.0,808096.0,1718.0,2912817,917525.0,1995292.0,30079829,23655076,33186.0,6071337,320230.0,1402117.0,26668.0,1006413.0,47746215
2010,1026.0,1662930,227977,204000,0.0,204000.0,47159.0,890134.0,293660.0,0.0,423275,256675.0,166600.0,3881634,2946144,30700.0,895190,9600.0,667699.0,3524.0,125585.0,6764647
2010,738.0,50979714,9417363,12567075,2958400.0,9608675.0,13797415.0,12017395.0,3180466.0,-1314457.0,7835212,1949365.0,5885847.0,127273160,105759978,55485.0,21390616,67081.0,0.0,0.0,1328367.0,186101996
