particulares,aseguradoras,aseguradoras_enfermedad,aseguradoreas_trafico,mutuas,año,ncodi,tipo_hospitalizacion
424603.0,7553.0,7553.0,0.0,0.0,2020,766.0,hospdia
3362.0,16350.0,0.0,16350.0,0.0,2020,761.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,728.0,hospdia
337886.0,2092765.0,2092765.0,0.0,0.0,2020,280.0,hospdia
131.0,354229.0,354229.0,0.0,0.0,2020,222.0,hospdia
1628839.0,7354539.0,7354539.0,0.0,0.0,2020,276.0,hospdia
42553.0,1480168.0,1480168.0,0.0,0.0,2020,11.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,302.0,hospdia
1687.0,7967.0,7967.0,0.0,0.0,2020,682.0,hospdia
825079.0,6233269.0,6233269.0,0.0,0.0,2020,279.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,282.0,hospdia
0.0,3418320.0,3418320.0,0.0,0.0,2020,281.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,183.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,610.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,116.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,115.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,114.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,119.0,hospdia
5049.0,31855.0,31444.0,411.0,4663.0,2020,770.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,583.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,136.0,hospdia
200.0,7361.0,7361.0,0.0,0.0,2020,469.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,642.0,hospdia
2045678.0,1138879.0,1094876.0,44003.0,0.0,2020,674.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,193.0,hospdia
293.0,7129.0,6836.0,293.0,0.0,2020,526.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,698.0,hospdia
0.0,161.0,161.0,0.0,0.0,2020,630.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,124.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,364.0,hospdia
720.0,13662.0,13662.0,0.0,0.0,2020,439.0,hospdia
0.0,6831.0,6831.0,0.0,0.0,2020,570.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,123.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,310.0,hospdia
35731.0,360.0,360.0,0.0,0.0,2020,571.0,hospdia
20618.0,0.0,0.0,0.0,0.0,2020,296.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,566.0,hospdia
452.0,1824.0,1824.0,0.0,4265.0,2020,784.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,102.0,hospdia
