particulares,aseguradoras,aseguradoras_enfermedad,aseguradoreas_trafico,mutuas,año,ncodi,tipo_hospitalizacion
0.0,0,0.0,0.0,0.0,2011,453.0,hospdia
0.0,0,0.0,0.0,0.0,2011,145.0,hospdia
0.0,111,111.0,0.0,0.0,2011,511.0,hospdia
0.0,0,0.0,0.0,0.0,2011,530.0,hospdia
0.0,0,0.0,0.0,0.0,2011,6.0,hospdia
0.0,0,0.0,0.0,0.0,2011,161.0,hospdia
111.0,111,111.0,0.0,0.0,2011,623.0,hospdia
0.0,0,0.0,0.0,0.0,2011,489.0,hospdia
0.0,0,0.0,0.0,0.0,2011,875.0,hospdia
3820.0,17874,17874.0,0.0,0.0,2011,908.0,hospdia
0.0,0,0.0,0.0,0.0,2011,940.0,hospdia
0.0,0,0.0,0.0,0.0,2011,781.0,hospdia
0.0,0,0.0,0.0,0.0,2011,779.0,hospdia
0.0,0,0.0,0.0,0.0,2011,113.0,hospdia
0.0,0,0.0,0.0,0.0,2011,619.0,hospdia
0.0,0,0.0,0.0,0.0,2011,163.0,hospdia
0.0,0,0.0,0.0,0.0,2011,131.0,hospdia
0.0,0,0.0,0.0,0.0,2011,375.0,hospdia
0.0,0,0.0,0.0,0.0,2011,764.0,hospdia
,0,,,,2011,14.0,hospdia
0.0,0,0.0,0.0,0.0,2011,657.0,hospdia
0.0,0,0.0,0.0,0.0,2011,362.0,hospdia
,0,,,,2011,989.0,hospdia
0.0,0,0.0,0.0,0.0,2011,990.0,hospdia
5659.0,14194,14194.0,0.0,0.0,2011,680.0,hospdia
0.0,0,0.0,0.0,0.0,2011,411.0,hospdia
0.0,0,0.0,0.0,0.0,2011,241.0,hospdia
0.0,0,0.0,0.0,0.0,2011,558.0,hospdia
0.0,0,0.0,0.0,0.0,2011,167.0,hospdia
0.0,0,0.0,0.0,0.0,2011,248.0,hospdia
97621.0,334696,334696.0,0.0,4706.0,2011,224.0,hospdia
0.0,0,0.0,0.0,0.0,2011,591.0,hospdia
0.0,0,0.0,0.0,0.0,2011,586.0,hospdia
,0,,,,2011,946.0,hospdia
0.0,0,0.0,0.0,0.0,2011,1023.0,hospdia
4658.0,10839,10839.0,0.0,0.0,2011,1054.0,hospdia
0.0,0,0.0,0.0,0.0,2011,1057.0,hospdia
0.0,0,0.0,0.0,0.0,2011,1031.0,hospdia
